Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new scandal with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new scandal with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new Sarees with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new scandal with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new scandal with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new scandal with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new Sarees with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new scandal with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Complaint,already to days back i sent but din get reply,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new Sarees with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Miscellaneous,Dussehra ContestAlert lastchance I bought new scandal with SBI CARD NewBeginningsWithSBI,END
Miscellaneous,NewBeginningsWithSBI THIS DUSSEHRA WE BRING OUR NEW HOME WITH HELP SBI HOME LOAN THANKYOUSBI,END
Miscellaneous,NewBeginnigswithSBI i bought brand new ipad mini from Flipkart using sbi card offer,END
Miscellaneous,NewBeginnigswithSBI i bought new smartphone for my lovely hubby,END
Miscellaneous,NewBeginningsWithSBI fitness kit to be fit everyday,END
Miscellaneous,NewBeginnigswithSBI i just bought brand new smart tv from,END
Request,why state bank decided to change existing sign boards and who authorized to write in hindi on main sign boards,END
Miscellaneous,WhyBapujiIsTargeted cos students in Asaram Bapu Ji s Gurukuls follow Vedic Hindu way of E?,END
Miscellaneous,Absolutely true WhyBapujiIsTargeted,END
Miscellaneous,Judiciary must examine valid evidence of conspiracy against Bapuji WhyBapujiIsTargeted,END
Complaint,My Debit card blocked due to technical error because of SBI and customer care tells me to visit branch to unblock Plz help,END
Miscellaneous,WhyBapujiIsTargeted cos students in Asaram Bapu Ji s Gurukuls follow Vedic Hindu way of Education,END
Request,I have ATM but unable to rec PIN as residing in Lko but A c at CARI IVRI Bareilly how to get PIN nonhome br Beena Singh,END
Miscellaneous,Absolutely true WhyBapujiIsTargeted,END
Complaint,used by a person in Nagpur for sending fake emails for PO selection,END
Request,What to expect this earnings season from banks?,END
Compliment,Many thanks,END
Complaint,Dear SBI card has been blocked without intimation cant go home for apply a new one I will seek for a way,END
Compliment,sir s bi bank Good,END
Complaint,have mailed several times to get the error corrected but no response Really hard to reach someone in the call center too,END
Complaint,I keep getting these transaction alerts for an SBI account I don t own Email tamannamishra at gmail dot com,END
Miscellaneous,my contact number is and name Vaibhav Kumar,END
Complaint,dear SBI to my surprise my SBI debit card has been blocked without any information or confirmation or my consent,END
Miscellaneous,hoping for positive response so that my sister will continue her studies,END
Request,my father is running for education loan for my sister for past many months,END
Complaint,Is it worth saying betibachaobetipadhao my sister is not getting sbi edu loan,END
Complaint,What promises as your CGM NE BM neglect My Cell no if u want clear What ur SBI serve to us,END
Miscellaneous,WhyBapujiIsTargeted Asaram Bapu Ji opposed them who wanted to show Hinduism in bad light in return of privileges,END
Miscellaneous,CNBC TV18 First Reported On SBI Life Stake Sale On October,END
Complaint,U men u have no any spl to Defence prsn Yur terms is first like all I think ur SBI first But wt abt ATPAR CHQ AS I TOLD?,END
Complaint,still waiting for the clerical mains exam marks look like therez no end to this process,END
Miscellaneous,Absolutely true WhyBapujiIsTargeted,END
Miscellaneous,Absolutely true WhyBapujiIsTargeted,END
Miscellaneous,ticket No CR1208626357675,END
Complaint,if I tfr my account in evry 3yrs first three mnths I cannot rcv pymnt becs ever fwd MICR IFC to my pay authy thy tk sum tim,END
Complaint,sent mail on No response so far,END
Miscellaneous,Absolutely true WhyBapujiIsTargeted,END
Complaint,I m not getting OTP on my mobile for any transaction which has made my net bnking useless Cstomer care is helpless HELP,END
Complaint,so it takes visits to the branch to get a phone num updated as the sbi emp doesnt know the process to change ph num Thnks,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Complaint,9days ago I emailed you with error message and screenshot regarding SBI Secure OTP app on iOS10 haven t had a response yet,END
Request,how I can get personal loan,END
Complaint,I got cheated by SBI Ordered a PizzaHut voucher worth and received only Rs one Shameful ?,END
Complaint,I am not having existing SB acct on line so it is not possible to apply for new D Card on line,END
Request,As per yr twt dt U hv tkn up d case fr new D card with concerned but now telling no new card reqst recorded Pl clarify,END
Complaint,still show in my account but it not my current no When try to payment show OTP sent on ending by,END
Complaint,I got cheated by SBI Ordered a PizzaHut voucher worth and received only Rs one Shameful ?,END
Complaint,I recharge my wallet But bank charged me rs I had recharge my free charge acc bt never I was charged ?,END
Miscellaneous,May all the goodness in and around you vanquish all the evil powers on this Dussehra HappyDussehra everyone,END
Complaint,i am getting the response processing pleasewait and no further response i e iam not getting pay response Please help,END
Complaint,sir i am trying to complete registration process by atm after completing the card details,END
Miscellaneous,SBI s Chairman Smt Arundhati Bhattacharya shares her views on RBI monetary policy announcement,END
Complaint,I suffered a lot Disappointed by Sbi When I asked them to give me in written what they are telling they refused,END
Complaint,fake emails are been sent for PO selection,END
Complaint,i requested a lot to the employees and the branch manager but they denied telling this is rule we cant deposit,END
Complaint,Have sent the mail Request your earnest follow up,END
Complaint,ShameonSBI No response from you Can you provide high level escalation matrix? You are a BigshameSBI,END
Request,Pl clarify if there is no provision of automatic supply of fresh debit card after expiry of old card If no what was,END
Compliment,many many thanks for the same and I am reading the same,END
Miscellaneous,SBI s Chairman Smt Arundhati Bhattacharya shares her views on RBI monetary policy announcement,END
Complaint,Sir please let me know about this problem My ATM card hasn t yet been delivered to my Address So?,END
Miscellaneous,i went to my home branch yesterday they told me it will come by post,END
Complaint,Leave encashment for days on retirement not sanctioned even after year by SBI RBO Ongole AP Prasada R?,END
Compliment,its resolved Within hrs Thank you,END
Complaint,As I know bank authorities must be present in showroom for inspection at time of delivery Why customer should do it?,END
Complaint,I have already given the KYC papers second time in branch matter still unresolved?,END
Request,Is it a rule that I should take my car to bank branch for inspection after car delivery if I have taken SBI car loan ?,END
Request,sbiclerk2016 when will clerk result be declared?how many mnths will u take for result?no upd?,END
Miscellaneous,With SBI s HopeLoans you can not only fulfil your dreams but also BeTheHope that brightens many lives For details ht?,END
Complaint,is used to fool people for sending them about their PO selection Where to report this?,END
Complaint,your people are saying Atm card is not allowed for minor,END
Complaint,my account has been opened in your bank on behalf of minor above years but bank denied my request of ATM why?,END
Request,can you provide nearest SBI Branch contact info for my location vill ayodhya post bonkati PS kanksha pin WB,END
Request,sbiclerk2016 when will clerk result be declared?how many mnths will u take for result?no upd?,END
Complaint,insisting for on each and every loan in most of its branches Isn t it day light robbery ??,END
Miscellaneous,Par Day easy To Earning Click This Link Ragister Now,END
Complaint,your official at branch has other reason wow Here goes again a response to shove off responsibility,END
Complaint,pathetic service by sbi no service waiting for more than mins no one at desk bank manager also dies not help,END
Compliment,Thank you Will be sending today itself,END
Request,sbiclerk2016 when will clerk result be declared?how many mnths will u take for result?no update from sbi till now,END
Compliment,Thrilled to have visited India s first dedicated branch for Startups by got out A C opened in hour htt?,END
Complaint,my problem is when branch says make a green Card first without which no money can be deposited,END
Complaint,New debit card requested on 04th Oct not received yet Branch tohana account number xxxxx26420 Please check,END
Complaint,sir I am a customer The branch should hv explained everything regarding green card Don t you think so?,END
Miscellaneous,what is the best email to reach you or mail matthachireh com contact America India,END
Complaint,Pimpri branch Pune employees are arrogant and irresponsible They test customer patience Frusted to deal with your employee,END
Complaint,worst service customer care not helping money not getting refunded,END
Complaint,irresponsible services giving by sbi,END
Complaint,frustrated bank to every indian,END
Complaint,my contact detail is give me a con call with ur branch staff,END
Complaint,right now m in ur branch and still they r saying baitho baitho Y ur employees are giving 3rd class services?,END
Complaint,thr were no charges earlier wonder y they are incurred now whn there s no pain to even search a c no print the statement?,END
Complaint,your official at branch has other reason wow Here goes again a response to shove off responsibility,END
Miscellaneous,2years ago for the same work the printer wasn t working Just FYI this time the printout was taken by me to stamp n sign,END
Compliment,Banking made so easy for those are affilated,END
Complaint,Bank employee not doing proper duty Public suffering,END
Complaint,I got cheated by SBI Ordered a PizzaHut voucher worth and received only Rs one Shameful,END
Complaint,how do I withdraw extra lakhs back to my SB ac Branch says it s not possible,END
Complaint,sure You have not got my question My loan approved for lakhs I have not drawn anything instead deposited lakhs,END
Complaint,branch provided kit after hour tried to login but it is not working after they gave again kit that s also not,END
Complaint,Worst service anyone can give is charge their loyal customers Rs for just stamp n sign each Bankstatement,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from Tran?,END
Complaint,this is serious how can they ask for details on phone,END
Miscellaneous,In complaints handling and technological advancement,END
Complaint,No call from branch No customer centric approach shown by SBI My salary account is in AXIS bank Huge difference,END
Complaint,But Manager has been shown tradition response of govt service structure Give your no N account details we will check,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from Tran?,END
Complaint,pls do from your end to get the facility I have shared all snapshot of restriction due to view rights on 3rd party transfer,END
Complaint,manager is having poor knowledge about net baking and shown pathetic response We don t do any think on Netbanking,END
Complaint,I have already done the complaints on branch mail ID no response from Branch Manager,END
Compliment,Thrilled to have visited India s first dedicated branch for Startups by got out A C opened in hour htt?,END
Miscellaneous,Learning is a treasure to cherish Procuring an education loan now made easy with Vidya Lakshmi To know more visit ht?,END
Compliment,issue is solved after reinstallation of app Thank you for looking into it BestBank,END
Request,sir give me ur emqil address Here its not possible to elaborate the issue due to less space,END
Complaint,team just make a con call with ur sbi staff and ask y ac no is not getting close? Branch code,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from Tran?,END
Complaint,the above link does not have any info abt procedure to convert normal account into para military force account,END
Complaint,was booking ticket money is deducted from account and the ticket is not booked How will I get my money back?,END
Complaint,i m trying to fill up all details in that link but ihv problem becz i did nt find any atm id over thr i had checked times,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from Tran?,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from Tran?,END
Complaint,5K limit per day You guys continue to amaze me Go back to sleep dinosaur s preferred bank,END
Request,I want the process of internet banking my a c no is,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from Tran?,END
Compliment,Thrilled to have visited India s first dedicated branch for Startups by got out A C opened in hour htt?,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from Tran?,END
Complaint,this is not related to home loans its abt closing a savings account r u nuts pls improve on ur english n analyticla skills,END
Complaint,thanks for the respone But for ur information it had stopped yesterday between to 3pm,END
Compliment,I am Proud to be One of those farmers Took Farm Insurance from TransformingMaharashtra,END
Compliment,Thrilled to have visited India s first dedicated branch for Startups by got out A C opened in hour htt?,END
Complaint,only advertising show but nothing loan facility once try to get loan from Berhampur but Manager don t respond,END
Complaint,Hi Trying to cal Bangalore branch but no one picks Can you share there phone number and mail id?,END
Complaint,just now approach bank at bagalkot they saying opening an account is prohibited for our village peoples,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Request,can u please allow my father to collect it from the bank,END
Complaint,I opened my account with SBI last month I m working in Bangladesh so unable to collect my ATM password from the branch,END
Complaint,why to mail let s discuss it here,END
Miscellaneous,You can get in touch with them through their Twitter handle or their website,END
Complaint,how can the bank say it? when the death certificate was given to them ten days back,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Complaint,very poor services in sbi never take any service,END
Miscellaneous,Nice offer,END
Miscellaneous,iv Get Instant approval Credit limit,END
Complaint,what if I want to deposit money in someone else account urgently branch says make a green card first,END
Miscellaneous,I have already registered Find attached the reference number CR111526366917,END
Miscellaneous,check DM,END
Compliment,Thrilled to have visited India s first dedicated branch for Startups by got out A C opened in hour htt?,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Complaint,your customer care executive inform me that i can unblock my card by ivr thats y i allowed to blocked its ur respnsbl nw,END
Complaint,try to solve my registered number issue with app as well as internet banking but still stuck with the problem Need help,END
Compliment,thank you for assistance hope for positive reply if possible provide contact number for respected department,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Complaint,today I have approached to your main branch Porbandar they refuse to attested my pan card some lady was there,END
Complaint,have changed registered number years ago but stil debit card otp goes to old registered number Pld do the needful Help,END
Compliment,i got my refund yesterday thanks,END
Complaint,Other MNC banks immediately plunge into action if complaints are even on social media unlike you other nationalised banks,END
Complaint,Fund transfer at ATM Shit service Zindgi mai chizo se bacho Doctor Lawyer Police And SBI,END
Complaint,Will you kindly acknowledge my complaint or shud I adjust to the fact dat public sector banks are made to run only that way?,END
Complaint,Ur customer has to lodge compliant at places Twitter ur website This is why u can never beat MNC banks on service line,END
Request,sbiclerk2016 what s the reason behind this examination results right2information,END
Miscellaneous,Lessons in leadership from the SBI chairperson Arundhati Bhattacharya IshaInsight,END
Miscellaneous,Tell us what you?ve bought to celebrate this new beginning win prizes Tag NewBeginningsWithSBI For T C visit htt?,END
Request,anybody there for help me in getting education loan All of your branches said that villagers are not eligible for this,END
Miscellaneous,ContestAlert Have you participated in the NewBeginningsWithSBI contest yet? Tell us what you bought this Dussehra an?,END
Complaint,r u ppl really serious about declaring the Clerk result ? This is how DigitalIndia is going to be?,END
Request,education loan for MS in USA,END
Request,can bank provide loan upto 40lc ? If yes then which are the documents I need to provide location Amravati Maharashtra thnku,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Complaint,for net banking form document submitted on3Oct in koperkharne navi mumbai branch but till date not activated ?,END
Miscellaneous,plays around with interest rates on FDs of senior citizens,END
Miscellaneous,You can get in touch with them through their Twitter handle or their website,END
Complaint,Local branch staff offered apply online again rather than offering assistance Need assistance awaiting,END
Complaint,Approached local branch Gangath Kangra but disappointed with staff knowledge no assistance offered,END
Complaint,Mobile recharge failed on sbionline app twice My Rs is cut Request you to refund,END
Complaint,Tried applying online for for credit card unfortunately I couldn t due to limited option online,END
Complaint,for net banking form document submitted on Oct in koperkharne navi mumbai branch but till date not activated ????,END
Complaint,has most fucked up service and also customer care center,END
Complaint,Bodakdev Ahmedabad br fails to provide PIN for New Acct Amal G shah months Who is responsible ?,END
Compliment,Great for India,END
Compliment,The issue has been resolved Registered successfully on my current device Thank you so much,END
Complaint,I am not able to reset my IB password everytime the process is getting stuck in this page,END
Complaint,Not even one machine working out of total machines This was at Dooravani Nagara branch Bangalore,END
Miscellaneous,You can get in touch with them through their Twitter handle or their website,END
Complaint,it s hilarious now the official s are saying come next week Sir what to do please guide me,END
Complaint,please confirm whether Govt is working under SBI or SBI is working under govt shame?,END
Complaint,Boss you can t expect me to fill a form for this when the onus is on you to ensure that ATMs functio?,END
Miscellaneous,Fr success Customer first Energise leadership Simplify Innovation Collaboration Foresight Learning Adaptability Resilience,END
Complaint,Anyone is available here to reply or twitter is also like your banks Ram Bharose,END
Complaint,What more info do you need? Payyanur Railway Station Kerala Your ATM outside it is not functioning What else?,END
Complaint,Boss you can t expect me to fill a form for this when the onus is on you to ensure that ATMs function properly,END
Complaint,They are telling me do a insurance of and they will give me welcome kit otherwise they will not open my account,END
Complaint,I wnt to open an account in SBI but they are forcing for insurance don t know why when I have already insurance,END
Miscellaneous,FollowFriday top Influencers this week Have a great weekend,END
Request,sir their are rumors regarding cancellation of JA and JAA exam Is it true?? Pls don t refer to career page no info their,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Request,HLO SBI I have been selected as PO in SBI can i know when will i get offer letter an information about medical from sbi?,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Complaint,I need ur help in other case were phsical presense is required close n transfer other SBBJ?,END
Complaint,I don t have any additional address proof for my new address I moved to a different city and I need a bank account,END
Request,can I open a savings account if I have aadhar and pan given that I live in a different city and new address is not updated?,END
Complaint,Before two mths I sent my details thr mail but fresh debit card is still awaited I am cardless for last mths Pl expedite,END
Miscellaneous,You can get in touch with them through their Twitter handle or their website,END
Complaint,Can help? Pending issue with SBI rewardz Seems not helpful,END
Complaint,need help ? Sbi hamirpur up is not depositing my coin,END
Miscellaneous,Subject as a sender name? design fail,END
Request,Cannot find an option to file RTI in SBI online Will you please help me with the Link ?,END
Complaint,State Bank is like a big brother who do not know that his old retired father is dying of hunger humiliation neglect,END
Complaint,i yhink u r trying to add familiar candidates in result ridiculous corruption sbiclerk20?,END
Complaint,i yhink u r trying to add familiar candidates in result ridiculous corruption sbiclerk2016,END
Complaint,you only bank that much charging cash handling charge at home branch above ie Rs in current ac,END
Complaint,For changing phone num online I need the ATM pin I need to update phone number to get PIN for my new card deadlock,END
Complaint,Is it rule to deposit cash from the branch where my a c exsist?I cant deposit from other branches of the same district?,END
Complaint,Due to some technical problems we are unable to process your request currently Please try later For more than weeks?,END
Complaint,atm not working from last days already at atharanala dist puri please deposite cash on machine,END
Complaint,stop treating customers as beggers you r not doing any favour StateBankofIndia Silchar,END
Complaint,No response even after days No response from twitter handle on issue also Crap service,END
Miscellaneous,Perform basic banking activities using DMs through SBI?s official Twitter handle Follow us for more on SBIMingle htt?,END
Complaint,disappointed with SBI Silchar Total harassment disguisting StateBankofIndia,END
Complaint,ATM outside Payyanur PAY Railway station I am told it stopped working months ago Beyond biza?,END
Complaint,ATM outside Payyanur PAY Railway station I am told it stopped working months ago Beyond biza?,END
Complaint,now a month still awaiting your updates?,END
Miscellaneous,jewellery,END
Complaint,ATM outside Payyanur PAY Railway station I am told it stopped working months ago Beyond b?,END
Complaint,these are the customer care senior management both are not functional ?,END
Complaint,The given no not responding pl guide for easy process as case belongs to senior citizen,END
Miscellaneous,You can also submit a request at the Branch or call or,END
Miscellaneous,MensDay2016 Days to go,END
Request,why your bank is not providing ATM card for minor?,END
Complaint,why does SBI staff behave so rudely when you ask them general query ramamurty nagar branch bangalore,END
Complaint,After complaining to gm of sbi there is also no result It s too much irresponsible act ?,END
Complaint,So what is the solution?,END
Complaint,U ll need answer fr DEATHS by mental torture sb?,END
Complaint,Wat u pepl want? sbiclerk2016 IS NOT SMALL ISSUE ?,END
Request,If U do not want give sbiclerk2016 results U shuldn t ve ta?,END
Miscellaneous,Let SBI conduct interviews for sbiclerk2016 OR force SBI to gi?,END
Request,Please do not play the games give us sbiclerk2016 results,END
Complaint,r u ppl really serious about declaring the Clerk result ? This is how DigitalIndia is going to be successful?,END
Complaint,U ll need answer fr DEATHS by mental torture sb?,END
Request,If U do not want give sbiclerk2016 results U shuldn t ve ta?,END
Miscellaneous,Let SBI conduct interviews for sbiclerk2016 OR force SBI to gi?,END
Request,Please do not play the games give us sbiclerk2016 results,END
Complaint,SBI reps over the phone are asking me to visit home branch which is not possible as I am in a different city now Please HELP,END
Request,Sbi clerk results Waitng frm mnths Dont play with us pls sbiclerk2016 ?,END
Complaint,I contacted your team but they didn t help me I am stuck now Can someone please help Your team didn t even bother to chk,END
Complaint,Flipkart has refunded the amount in my bank but its not reflecting in the account FK asked me to contact you,END
Request,sir please release result for SBI clerk,END
Miscellaneous,snt loan details,END
Request,plz snt details how to get car loan,END
Miscellaneous,snt plan details,END
Compliment,Good options,END
Miscellaneous,Lessons in leadership from the SBI chairperson Arundhati Bhattacharya IshaInsight,END
Complaint,then why you have not able to pass the loans cc limits MSME When the government start to do all then who be trust on u,END
Complaint,it is very shameful that the SBI is the nationalise bank they are not make the commitments If government hv give the right,END
Request,pls see the link for your quick reference basis which I am eligible for Platinum debit card,END
Miscellaneous,With zero processing fees on SBICarLoan you can now accelerate towards your dream of owning a car For details,END
Request,Please do not play the games give us sbiclerk2016 results,END
Request,Do u have any credit debit card supporting PayPal transactions?,END
Complaint,m passbook is not opening Please release SBI anywhere app update fixing the bug,END
Miscellaneous,saveidbibank DoNotPrivatiseIDBI IDBI employees r united against privatisation so merge with SBI,END
Miscellaneous,The latest The Giri Daily Thanks to big5at10 skypapers,END
Miscellaneous,Marking the addition of the 54th foreign branch Mrs Arundhati Bhattacharya inaugurates SBI s branch in Yangon Myanma?,END
Miscellaneous,Arundhati Bhattacharya ConfMTL speaker chair will be India?s nominee for MD COO,END
Miscellaneous,With zero processing fees on SBICarLoan you can now accelerate towards your dream of owning a car For details,END
Complaint,to branch manager but the manager is irresponsible reply that ?you go to post office for enquiry?,END
Complaint,The Bank informed by SMS to myregistered contact No I used speed post tracker but branch haven?t record I had discussed,END
Miscellaneous,My ATM PIN debit card ending with has been delivered to branch on23 vide speed post No EA366774857IN,END
Complaint,hi I m not happy ur branch service manager leaves without any notice customer waiting long hour manager cabin on13oct,END
Compliment,We are very proud to have as our main sponsors at the Midas Property Club events Thank You,END
Miscellaneous,Smt Arundhati Bhattacharya handed over the key to a brand new animal carcass lifting van to trustees of Shri Jalaram?,END
Miscellaneous,Learning is a treasure to cherish Procuring an education loan now made easy with Vidya Lakshmi To know more visit ht?,END
Complaint,I am not sure how much secure sbi net banking is if site is launched with such blunder bugs,END
Complaint,It is highly embarrassing that my bank does not check its website features before launching at least once,END
Complaint,once you try to change phone number site will hang I was able to overcome this bug by some hit and trial method,END
Complaint,Dear sir I would like to inform you that newly added feature of updating mobile number via onlinesbi has bug,END
Request,What is the brokerage charges for FNO CASH segment?For NSE,END
Complaint,What s this stupidity about home and non home branches in this age? Does sbi care about customer conven?,END
