Expected Category, Predicted Category,Content
REQUEST,COMPLAINT,pls help i am getting this error since days urgent help required i am trying to update address fcahn xn
REQUEST,COMPLAINT,hey any update 
REQUEST,COMPLAINT,i want last month bank statement how to get that netbanking it provides excel sheet is thr month optn pls guide
REQUEST,COMPLAINT,i was trying to book a ticket but amount got deducted but ticket not booked please help 
REQUEST,COMPLAINT,and please talk to each other and solve my issue
REQUEST,COMPLAINT,can anyone help 
REQUEST,COMPLAINT,when i am trying to open zqjkrlbo this shows you are not authorized to view this page why 
REQUEST,COMPLAINT,i am ing vysya cutomer please suggest customer care number all kotak number does not work from my reg mobile
REQUEST,COMPLAINT,any update for case sr 
REQUEST,COMPLAINT,please inform regarding the discontinued myrewards program of erstwhile vysya bank account holders
REQUEST,COMPLAINT,foreclosure is for closing the loan letter to cibil is to correct my score whc got dented bcz f kmb
REQUEST,COMPLAINT,again i need a letter for rectification of cibil score i will foreclose but not without it 
REQUEST,REQUEST,i wl foreclose plz dnt worry on that but i need a letter for cibil to rectify kmb s blunders i hv to get my score correctd
REQUEST,REQUEST,we want to open a savings bank account it necessary for us to be relatives what are the guidelines please 
REQUEST,COMPLAINT,hey could you please let me know the credit card status for application reference no 
REQUEST,REQUEST,hello can u pls provide me swift code of jamnagar branch 
REQUEST,COMPLAINT,hi didn t received any reply until now what s the issues can any one let me know call me anytime 
REQUEST,COMPLAINT,in the case of any who is a contractual employee will not get any personal loan right 
REQUEST,COMPLAINT,could anyone respond here 
REQUEST,COMPLAINT,which bins are we referring to here why don t you pub 
REQUEST,REQUEST,hi i need to dm wanna complain about something
REQUEST,COMPLAINT,please my account is restricted i don t seem to know why i will appreciate ur early reply thanks
REQUEST,COMPLAINT,that sms banking is nt work although is nt like gtb i try it almost times is nt going 
REQUEST,COMPLAINT,plz i ll like to speak to a customer care rep on phone can i get an active phone number cos is not going
REQUEST,COMPLAINT,i was told wait again another hrs since am of are u guys actually doin anytin abt this wrongful debit
REQUEST,COMPLAINT,morning still haven t been debited for the visa card reissueance even after i was told it will be ready in working days
REQUEST,COMPLAINT,justice delayed in justice denied same way delay in customer service means denial of service plz learn to be quick 
REQUEST,COMPLAINT,till now not received any call from bank asking to collect the card spoke to ur cust care knw nthng is processed
REQUEST,COMPLAINT,i hope you know i cannot dm untill follows me but my registered account no is 
REQUEST,COMPLIMENT,is there plans to implement applepay in india
COMPLAINT,COMPLAINT,sbi officials want my property to be auctioned so that their relative can buy it at lesser amount please help
COMPLAINT,COMPLAINT,need help loan against property for business got npa ready to pay in instalment officials not agree help
COMPLAINT,COMPLAINT,i wrote to you almost days back but still no revert
MISCELLANEOUS,COMPLAINT,complaint hl
MISCELLANEOUS,MISCELLANEOUS,get social about getting a new cheque book you can now order a new cheque book via sbimingle bankingunbound
REQUEST,REQUEST,please let me know how many cheques are free of cost
COMPLIMENT,COMPLAINT,thank you my amount has been reversed
MISCELLANEOUS,MISCELLANEOUS,get social about getting a new cheque book you can now order a new cheque book via sbimingle bankingunbound
COMPLAINT,COMPLAINT,fyi this is the ticket i raised n its resolved but nothing happened hl see if u can do anything
REQUEST,REQUEST,possibility of coming u tax net could repel wholesellers and msmes need awareness generation on cost of cash
COMPLAINT,COMPLAINT,please do something now or shut this branch permanently cheque clearing machine stop from last days bad behavior staffshor
COMPLAINT,COMPLAINT,it was changed by the branch only without my instruction in and they are not willing to correct it now
COMPLAINT,REQUEST,you people are not responding to thousands of tweets floating over the sbi clerk mains results this shame to sbi
MISCELLANEOUS,COMPLAINT,sbi branch is about km from my village
MISCELLANEOUS,REQUEST,my contact details are aman hotchandani
MISCELLANEOUS,MISCELLANEOUS,you can get in touch with them through their twitter handle or their website
COMPLAINT,COMPLAINT,write to banking ombudsman plainly unlawful on part of bank to insist on this
COMPLAINT,COMPLAINT,pathetic customer service requesting noc for my card from days calls all?
REQUEST,COMPLAINT,please do not disburse rs note in atm v are asked to write name on the currency including banks airports
COMPLAINT,COMPLAINT,i feel other banks are better than sbi they will just do it days dont they know the imp of mobile number for an account?
COMPLAINT,COMPLAINT,i opened saving acnt in ur bank but my sbi debit card is not working in internet txn i also concerned with branch but m sad
MISCELLANEOUS,COMPLAINT,shape while when percent transpercy and scientific method should be adopted specially for loan cases etc also
COMPLIMENT,COMPLIMENT,csi award for best bank to implement big data analytics implementation another feather in the cap of gitc
MISCELLANEOUS,COMPLIMENT,follow us for updates on the products services initiatives of india s largest bank we are proud to be the banker t?
MISCELLANEOUS,REQUEST,please elaborate on your concern we will be happy to assist you
REQUEST,COMPLAINT,i want to redeem my points but don t know how it be redeem plzzzzz help
MISCELLANEOUS,REQUEST,let s talk if you are interested in next edition of at bangalore
COMPLAINT,COMPLAINT,hi team please help rs debited from my account without my information
MISCELLANEOUS,REQUEST,at this point it s a joke sbiclerk
COMPLAINT,COMPLAINT,disappointed whenever i visit the e banking kiosk station headquarter lucknow the machines over?
REQUEST,COMPLAINT,need a student loan can any one help me of my branch kalna
COMPLAINT,COMPLAINT,i have already gone through d process and every time i try to login using temporary id n password it says server ever
MISCELLANEOUS,COMPLIMENT,are you looking for a business intelligence qlikview consultant
COMPLAINT,COMPLAINT,since no one is listening in this andher nagri i am bound to contact plz help
COMPLAINT,COMPLAINT,right now i m kms away from my home branch i m without a single penny in my pocket
MISCELLANEOUS,COMPLAINT,sbi has already processed files from customer of same project many of them advance cheque ready but through agent
COMPLAINT,COMPLAINT,pathetic customer service requesting noc for my card from days calls all promises no service
COMPLAINT,COMPLAINT,sorry to say but app also doesn t work
COMPLAINT,COMPLAINT,the intrest charged by builder is adding up because of ill services who is going to compensate?
COMPLAINT,COMPLAINT,i have decided to withdraw my loan application if not processed till tomorrow instead of false assurances
COMPLAINT,COMPLAINT,officer from racpc wakdewadi pune has denied to process my file wheras agent will get it done if ap?
COMPLAINT,COMPLAINT,most shameless organization in dis world do not care about future of lakhs of students not willing to giv?
COMPLAINT,COMPLAINT,sir pl see the our case seriously your bank already reduce housing loan interest but our a c mai?
COMPLAINT,COMPLAINT,i have made an online fund transfer from to my sbi account but the total amt is not credited
MISCELLANEOUS,MISCELLANEOUS,with hopeloans you can not only enjoy the benefits of your loan but also bethehope that lights up a million lives ht?
COMPLAINT,COMPLAINT,how come all of a sudden my card got blocked without any intimation? i m in a huge trouble please help
COMPLAINT,COMPLAINT,pls talk to your manager n help justify what a home branch can do and other sbi branches cannot in tod?
COMPLAINT,COMPLAINT,what is wrong with the clerk result? you think we appeared just for timepass huh? sbi simply sucks
REQUEST,COMPLAINT,plzz provide me the email address of sbi s v university branch tirupati a p i want to change my address in my sb a c
COMPLAINT,COMPLAINT,charging for password reset feature
COMPLAINT,COMPLAINT,most shameless organization in dis world do not care about future of lakhs of students not willing to give the sbiclerk
COMPLAINT,COMPLAINT,money gets deducted howvr from savings acct sbi iitk branch doesnt respond to my mails no one picks up calls either
COMPLAINT,COMPLAINT,am an education loan acct holder who is frustrated with sbi loan interest autopay has been failing for last mths
REQUEST,COMPLAINT,hi i am planning to open an account in state bank of travancore chennai my adhar card and other government documents
COMPLAINT,REQUEST,i want to status of ticke no cd
COMPLAINT,COMPLAINT,very unpleasant sbiclerk
REQUEST,REQUEST,i want to know how can i get loan for my new it based bus?
COMPLAINT,COMPLAINT,if u want money take it but don t name it as lien amount r fucking amount
COMPLAINT,COMPLAINT,went to local sbi branch fr account opening of my cook worst customer service ever experienced banking of s
MISCELLANEOUS,MISCELLANEOUS,perform basic banking activities using dms through sbi?s official twitter handle follow us for more on sbimingle htt?
MISCELLANEOUS,MISCELLANEOUS,exclusive chmn confident stress in system will be lower this year
REQUEST,REQUEST,hello i want apply for sbi in touch debit card my current card is sbi classic what steps shud i follow
COMPLAINT,COMPLAINT,sbi bank is no bank to take money from customers and name it as line amount
COMPLAINT,COMPLIMENT,dot letter dtd has directed reg a c the pensioncommutedamount p mistobededucted upto
COMPLAINT,COMPLAINT,email sent within minutes of your tweet it has been five hours since then just wondering if i will ge?
COMPLAINT,COMPLAINT,email sent within minutes of your tweet it has been five hours since then just wondering if i will ge?
COMPLAINT,COMPLAINT,dictatorship by sbi shame sbiclerk
REQUEST,REQUEST,on this dashara we want sbi clerk result sbiclerk
REQUEST,REQUEST,plz declare clerk result sbiclerk
COMPLAINT,COMPLAINT,sbiclerk hey assholes why are u not declaring the results u mother fuckers
MISCELLANEOUS,MISCELLANEOUS,excl arundhati bhattacharya chairman rosneft deal will help essar group to trim its leverage
REQUEST,REQUEST,congratulations sbi but what about sbi clerk sbiclerk
COMPLAINT,COMPLAINT,sorry you are thoroughly mistaken no one owns state bank but wants to take max personal gains show their power injustice
REQUEST,REQUEST,if a cheque is presented for clearing on monday can i deposit sufficient fund on sunday for it?
MISCELLANEOUS,COMPLAINT,i email you the details
COMPLAINT,COMPLAINT,wt s d matter wid ur blocked my atm card widout any prior intimation nw?
COMPLAINT,COMPLAINT,staff engaging in arguments with customers admin guy doesn t know how to take out a cable from printer quality check
COMPLAINT,COMPLAINT,you have not been responding on twitter either for my first message sent a good hours ago
COMPLAINT,COMPLAINT,my card has been blocked for days now and nobody is telling me anything i am stuck in a new city with no money
COMPLAINT,COMPLAINT,i can t operate my online banking because my card is blocked i am stuck in a different city with literally no cash
COMPLAINT,REQUEST,please respond quickly yrs passed without resolution thanks
COMPLAINT,COMPLAINT,ahmedabad main branch collect check for govt challan and told to collect original receipt after day slow
COMPLAINT,COMPLAINT,most of the time atm reply error in this area we have hear only atm approx population
COMPLAINT,COMPLAINT,phone banking it asks for id but doesn t ask for the password when cc guys attend calls they redirect to ivrs again
COMPLAINT,COMPLAINT,its ok i have applied for the new card the fun in it is that the manager didn t get notice about my card block facility
COMPLAINT,COMPLAINT,today i could not close my rd because i had a jan dhan khata i was in rael need of money i am very dissapointed
MISCELLANEOUS,MISCELLANEOUS,worlds biggest bank proud sponsor worlds biggest culinary heats ycolympiad ht?
COMPLAINT,COMPLAINT,mail sent no action yet a very sorry state
COMPLAINT,COMPLAINT,this is what you thinking but real picture i d different any way thanks for reply i will mail you on mention id
COMPLAINT,COMPLAINT,i have a buddy account which i want to close i faced enormous problems at the call centre b coz of verification issues
COMPLAINT,REQUEST,please give me more details vijaysheoran com or
COMPLAINT,COMPLAINT,dear sir my complete number is at complete date this not fix this transaction
COMPLAINT,REQUEST,it s not good last exam result under waiting and declare next exam notification
REQUEST,COMPLAINT,we are waiting for results but still not available pls if any reason share with all
COMPLAINT,COMPLAINT,i have filled up a mobile number change form thrice but still nobody is bothered to take an action on it
MISCELLANEOUS,MISCELLANEOUS,shape their future while you fulfil your dreams bethehope
MISCELLANEOUS,MISCELLANEOUS,your car loan from sbi could help someone have access to simple mobility aids bethehope for them
COMPLAINT,COMPLAINT,any employee in the bank has not answered my call yet worst service ever
COMPLAINT,COMPLAINT,i have mailed you on above but still the official is not here it has been an hour now
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
COMPLAINT,COMPLAINT,i am in a cndtion of begging but ofcials like u dnt hve shame on ur deeds should learn how to frste a cstmr frm sbi
COMPLAINT,REQUEST,i visited sbi branch industrial estate fazalganj of kanpur uttar pradesh i was asked for parkingfee of no basis please look?
REQUEST,COMPLAINT,how much time it take to process homeloan after all the documents incl legal opinion valuation report are submitted
COMPLAINT,COMPLAINT,it s am monday and long queue at sbi kathua branch counter personal absent customer exp?
MISCELLANEOUS,MISCELLANEOUS,with zero processing fees on sbicarloan you can now accelerate towards your dream of owning a car for details
MISCELLANEOUS,MISCELLANEOUS,walkathon tribute to our soldiers jaipur city girlpower timesofindia sbi
REQUEST,REQUEST,when will you declare jaa clerical grade results?
REQUEST,COMPLAINT,how to start csp
MISCELLANEOUS,COMPLAINT,i like garments
COMPLAINT,COMPLAINT,just receiving isn t enough you should have replied the mail by now and should have taken actions
COMPLAINT,COMPLAINT,if they don t leave a educated user think how they treat with villagers
REQUEST,REQUEST,when we ll get the result of sbi clerk
REQUEST,COMPLAINT,i want to change my signature in my sb a c is it possible and how?
MISCELLANEOUS,MISCELLANEOUS,saveidbibank donotprivatiseidbi make idbi the best psb or merge with sbi ?
MISCELLANEOUS,COMPLAINT,mallaya could have got it had supported him enough
MISCELLANEOUS,MISCELLANEOUS,shape their future while you fulfil your dreams bethehope
COMPLAINT,COMPLAINT,y r u blocking all the cards that too during this festive season that s so inconvenient it will take weeks fr a new
COMPLAINT,COMPLAINT,no sir ma m i think i shuld boycuttsbi
COMPLAINT,COMPLAINT,my complaint has been registered with ticket no ib plz quote this no
COMPLAINT,COMPLAINT,pvtbanklobby boy scr wing you and your idiots harass your customers? ?
MISCELLANEOUS,MISCELLANEOUS,worlds biggest bank proud sponsor worlds biggest culinary heats ycolympiad ht?
COMPLAINT,COMPLAINT,i dont have online sbi or netbanking for the account of my grandmother now what is the procedure to apply for new atm card
COMPLAINT,COMPLAINT,not able to login sbi online account no proper response frm customer care
REQUEST,REQUEST,congratulations sbi but what about sbi clerk sbiclerk
MISCELLANEOUS,MISCELLANEOUS,perform basic banking activities using dms through sbi?s official twitter handle follow us for more on sbimingle htt?
MISCELLANEOUS,MISCELLANEOUS,worlds biggest bank proud sponsor worlds biggest culinary heats ycolympiad ht?
MISCELLANEOUS,MISCELLANEOUS,transferring funds is now as easy as tweeting sbimingle lets your perform twitter transactions in a secure way bank?
MISCELLANEOUS,MISCELLANEOUS,shape their future while you fulfil your dreams bethehope
COMPLAINT,COMPLAINT,all fake
COMPLAINT,MISCELLANEOUS,boycott instant funds transfers with sbimingle of for violating your privacy fundamentalrights through?
MISCELLANEOUS,MISCELLANEOUS,transferring funds is now as easy as tweeting sbimingle lets your perform twitter transactions in a secure way bank?
REQUEST,COMPLAINT,why are you not responding?
MISCELLANEOUS,MISCELLANEOUS,worlds biggest bank proud sponsor worlds biggest culinary heats ycolympiad ht?
MISCELLANEOUS,MISCELLANEOUS,worlds biggest bank proud sponsor worlds biggest culinary heats ycolympiad ht?
COMPLAINT,COMPLAINT,i m unable to login my sbi account i made a complaint through customer care they didn t reply me since days
MISCELLANEOUS,COMPLAINT,behavior of dvd bax
REQUEST,REQUEST,plz publish clerk result sbiclerk
COMPLAINT,COMPLAINT,this is fu king insane hope remembers there was exam named sbiclerk you can sleep but we lacs aspi?
REQUEST,REQUEST,we want sbi clerk result sbiclerk
COMPLAINT,COMPLAINT,why r u ruining careers of youngster now ll clash with ibps and more will suffer declare sb?
REQUEST,REQUEST,when will be sbi clerk result declare? sbiclerk
COMPLAINT,COMPLAINT,because these idiots are not listening to us kamchor hai sab sbiclerk asksrk
REQUEST,REQUEST,a bank that boasts so much about itself can t even provide simple sbiclerk results
COMPLAINT,REQUEST,is an blot for push for digitalindia dey r incapable f declaring results f ?
MISCELLANEOUS,COMPLAINT,we regret the inconvenience caused if you have any specific complaint please use this link to
MISCELLANEOUS,COMPLAINT,please see share for fight against aadhaar
COMPLAINT,COMPLAINT,in the garb of kyc and social benefit schemes they want to intrude our privacy ?
REQUEST,COMPLAINT,whats the deal here?
REQUEST,COMPLAINT,it is regarding education loan my father is salaried person bank is saying in order to get loan your salary account n
COMPLAINT,REQUEST,share update
MISCELLANEOUS,MISCELLANEOUS,transferring funds is now as easy as tweeting sbimingle lets your perform twitter transactions in a secure way bank?
COMPLAINT,COMPLAINT,in the garb of kyc and social benefit schemes they want to intrude our privacy
COMPLAINT,COMPLAINT,they call it kyc compliance but want only aadhaar not any other id address?
COMPLIMENT,COMPLIMENT,csi award for best bank to implement big data analytics implementation another feather in the cap of gitc
COMPLAINT,REQUEST,hello are you serious ?? check back what you are mentioning insufficient fund?? can you l?
MISCELLANEOUS,MISCELLANEOUS,was notified about supreme court s order by so it has committed?
MISCELLANEOUS,COMPLAINT,sorry renewed card
MISCELLANEOUS,MISCELLANEOUS,go places without losing touch with your bank download statebankanywhere a mobile banking app that lets you bank fro?
COMPLIMENT,COMPLIMENT,congratulations to mr mrutyunjay mahapatra on being awarded best cio of the year award by csi it innovations and exc?
COMPLAINT,COMPLAINT,hey what actions can be taken against for this dadagiri? hey ?
MISCELLANEOUS,MISCELLANEOUS,transferring funds is now as easy as tweeting sbimingle lets your perform twitter transactions in a secure way bank?
MISCELLANEOUS,MISCELLANEOUS,is now testing this theory pensions?
MISCELLANEOUS,COMPLAINT,exactly e mail them with cc to friends make digitalevidence sbi
COMPLAINT,COMPLAINT,do you think we would allow that? no sbi be prepared to be grilled at supreme court
COMPLAINT,COMPLAINT,indulging in contempt by forcing aadhaar not interested in your sbimingle boycott sbi digitalindia
MISCELLANEOUS,COMPLAINT,see ekyc is different from kyc you need paper based documents for kyc we have already done
COMPLAINT,COMPLAINT,you complaint website not working just check it
COMPLAINT,COMPLAINT,i objected they said ur home add is not covered by our area we can t branch near by ur home cn only open it
MISCELLANEOUS,MISCELLANEOUS,walkathon tribute to our soldiers jaipur city girlpower timesofindia sbi
MISCELLANEOUS,MISCELLANEOUS,opt for the sms based high security feature that requests for an otp to complete every transaction safebankingtip se?
COMPLAINT,COMPLAINT,simple question is aadhar mandatory ? if yes govt should say so
MISCELLANEOUS,MISCELLANEOUS,transferring funds is now as easy as tweeting sbimingle lets your perform twitter transactions in a secure way bank?
COMPLAINT,COMPLAINT,its waste its bn a month i snt mail still no response noupdate i had lost k due to lack of bank security
COMPLAINT,COMPLAINT,its waste its bn a month i snt mail still no response noupdate i had lost k due to lack of bank security
COMPLAINT,COMPLAINT,its waste its bn a month i snt mail still no response noupdate i had lost k due to lack of bank security
COMPLAINT,COMPLAINT,its waste its bn a month i snt mail still no response noupdate i had lost k due to lack of bank security
MISCELLANEOUS,MISCELLANEOUS,this festive season bethehope for an underprivileged to have a roof over his head learn how
COMPLAINT,COMPLAINT,dear bank i faced a fail transaction for sbi debit card at hdfc atm trying to call at customer care no response plz help
COMPLAINT,COMPLAINT,transaction id money deducted not yet refunded contacted cust care but no help
COMPLIMENT,COMPLIMENT,csi award for best bank to implement big data analytics implementation another feather in the cap of gitc
MISCELLANEOUS,REQUEST,we decent shall not live in india as netaji sardar patel?
MISCELLANEOUS,MISCELLANEOUS,fakendra modi no strict implementation of policies everything fake sbiclerk
MISCELLANEOUS,MISCELLANEOUS,walkathon tribute to our soldiers jaipur city girlpower timesofindia sbi
MISCELLANEOUS,MISCELLANEOUS,walkathon tribute to our soldiers jaipur city girlpower timesofindia sbi
MISCELLANEOUS,MISCELLANEOUS,with sbi s hopeloans you can not only fulfil your dreams but also bethehope that brightens many lives for details ht?
MISCELLANEOUS,MISCELLANEOUS,opt for the sms based high security feature that requests for an otp to complete every transaction safebankingtip se?
COMPLIMENT,COMPLIMENT,csi award for best bank to implement big data analytics implementation another feather in the cap of gitc
COMPLAINT,COMPLAINT,i have changed from hyd to mum my debit card is expiring how to get new card i can t goto home branch for address change
REQUEST,REQUEST,can you tell me of provison of opening bank acvount for nepali people
MISCELLANEOUS,MISCELLANEOUS,exclusive chief hope to see credit growth this yr lower rates too will alleviate stress ?
COMPLAINT,COMPLAINT,dear pm ji y things are still so cmplx regrdin transfr of female employees on spouse ground via ict
COMPLAINT,COMPLAINT,sir sbi kalanaur branch code misbehaved with me and refused to accept cheque what to do and where i complained
COMPLIMENT,COMPLIMENT,congratulations to mr mrutyunjay mahapatra on being awarded best cio of the year award by csi it innovations and exc?
COMPLAINT,COMPLAINT,faulty trnsctng frm my sbi atm card at icici atm machine cstmr care nt rspndng
COMPLAINT,COMPLAINT,stop fooling yourself dude i have given the full info take the complaint from twitter why make me fill a form?
COMPLAINT,COMPLAINT,your customer care sucks been trying to call for the last hour they are not replying sbisucks
COMPLAINT,COMPLAINT,i ll also gone sbi branch but manager not give me information
COMPLIMENT,COMPLIMENT,congratulations to mr mrutyunjay mahapatra on being awarded best cio of the year award by csi it innovations and exc?
COMPLIMENT,COMPLIMENT,congrats mahapatroji son of our soil we the people of odisha proud of u sir
MISCELLANEOUS,MISCELLANEOUS,essarrosneftdeal we gain because buyers of essar oil have deeper pockets sbi chmn to ?
COMPLAINT,COMPLAINT,i have an query through e mail membersupport com sep at pm still?
COMPLIMENT,COMPLIMENT,retweeted state bank of india congratulations to mr mrutyunjay mahapatra on being awarded
COMPLIMENT,COMPLIMENT,congratulations to mr mrutyunjay mahapatra on being awarded best cio of the year award by csi it innovations and exc?
COMPLAINT,COMPLAINT,hw could u block ur custmr s atm without its permission nd when i called customer care they said they regret bt they
COMPLAINT,COMPLAINT,it takes more than three months to simply transfer a sbi savings account hats off to the officers state bank of india
COMPLAINT,COMPLAINT,i got a msg fm sbi chang my atm pin i did it now i got msg that my atm is blocked due to security reasons wht the hell
COMPLIMENT,COMPLAINT,now i am satisfied however other bank gives bonus points for fuel purchase government also promote for cash less txns
MISCELLANEOUS,MISCELLANEOUS,opt for the sms based high security feature that requests for an otp to complete every transaction safebankingtip se?
COMPLAINT,COMPLAINT,my atm card blocked for the security reasons what kind of security are we talking?
MISCELLANEOUS,MISCELLANEOUS,essarrosneftdeal we gain because buyers of essar oil have deeper pockets sbi chmn to ?
MISCELLANEOUS,MISCELLANEOUS,cnbctv exclusive chief we benefit from essaroildeal but need to understand by how much ?
REQUEST,COMPLAINT,i have a lot of problems with sbi i want to open an a c in sbi but staff is not supporting other than this lazyness of sbi
COMPLAINT,COMPLAINT,today i withdraw money from atm kargil chowk godda jharkhand but get rs less money plz suggest what should i do
MISCELLANEOUS,MISCELLANEOUS,exclusive chief hope to see credit growth this yr lower rates too will alleviate stress brics
MISCELLANEOUS,MISCELLANEOUS,cnbctv exclusive chief we benefit from essaroildeal but need to understand by how much ?
REQUEST,REQUEST,sbiclerk why sbi nt declearing clerk mains result? shame on pls help ?
COMPLAINT,COMPLAINT,the webpage u hv referred to is not working properly complaint was registered earlier bt issue nt resolved it is nt n w prb
COMPLAINT,COMPLAINT,i don t have any account number it will take days to get a new one for dat have to fly for my home town losinghope
COMPLAINT,COMPLAINT,today my atm card is blocked dont know d reason y called d custmr cre they r not telling me the reason frustated wid sbi
COMPLAINT,COMPLAINT,sir i ve number of that unknown caller could you please verify that he was really an sbi employee? please
COMPLAINT,COMPLAINT,my number is not yet updated can any one dikha this problem
COMPLAINT,COMPLAINT,nice service with any notice blocks my atm and costumer care say we don t know any why your card get block thanku
MISCELLANEOUS,COMPLAINT,hi ravi i ordered through sbi debit card
COMPLAINT,COMPLAINT,i raised a problem yesterday and sent dm as well haven t got any solution yet
REQUEST,COMPLAINT,how do i find tan number of sub for my home loan ? the call centre staff have no clue
COMPLAINT,COMPLAINT,a shit experience that too on birthday wat type of crappy service is this
COMPLAINT,COMPLAINT,any intimation i am without money and no card for no mistakes of mine i am in trouble
COMPLAINT,COMPLAINT,hi team not able to change mobile no in account on net not able to reach customer support for days pls help
COMPLAINT,COMPLAINT,i dissatisfied with sbi services this is my account number
COMPLAINT,COMPLAINT,despite visiting them twice for my new card activation my card is still blocked i am having to ask my friends for cash
COMPLAINT,COMPLAINT,hi your wait queue was so long that when finally someone picked up the call i forgot what my problem was
COMPLAINT,REQUEST,we do have works roaming to home branch to collect them atleast give chance to collect in area we live or work please
COMPLAINT,COMPLAINT,and u guys are not even responding to the same branch says it is not issue at their end
COMPLAINT,COMPLAINT,i recieved a text ur card is blocked due to security reasons is this a harrasment or rules of sbi???
COMPLAINT,COMPLAINT,it has been weeks i am waiting for my amount to get refund but seems like nobody cares totally disappointed with service
COMPLAINT,COMPLAINT,pls solve n refund asap pls ??? ? ? ?
REQUEST,COMPLAINT,cash handling charges for depositing cash in home branch
COMPLAINT,COMPLAINT,been trying to call your customer care guys havock in the name of phone banking totally unmanaged ivr services unhappy
REQUEST,REQUEST,when upi will be live ?
COMPLAINT,COMPLAINT,ph want to sign up in no queue app but not found my home branch landran there ?
COMPLAINT,COMPLAINT,you ppl want me to go back to mysore from delhi to get the card and pin details after blocking my card pay air fare
COMPLAINT,COMPLAINT,i need a phone from customer care asap you fucking blocked my card for no reason when i needed i ll fucking close the a c
REQUEST,COMPLAINT,why home loan is so difficult in sbi and also plz help me in this regards ph no
COMPLAINT,COMPLAINT,not get sms alert on every creadit in account i have resiter complaint two time but my problem not solved
MISCELLANEOUS,COMPLIMENT,i bough a fitbit charge to be more fit on this auspicious day a day to welcome good fortune a good health fitbit
COMPLAINT,COMPLAINT,just blocks my card asks me to apply for a new one asked to wait for days autocratic service ? sbi khadakpada
MISCELLANEOUS,MISCELLANEOUS,opt for the sms based high security feature that requests for an otp to complete every transaction safebankingtip se?
MISCELLANEOUS,MISCELLANEOUS,opt for the sms based high security feature that requests for an otp to complete every transaction safebankingtip se?
MISCELLANEOUS,MISCELLANEOUS,whybapujiistargeted cos students in asaram bapu ji s gurukuls follow vedic hindu way of?
COMPLAINT,COMPLAINT,many time i am seen bank employee tick mark to account opening form investment related colum and customer not aware this
COMPLAINT,COMPLAINT,i am also banker without any request why debit account of rs this is compliance issue for bank
COMPLAINT,COMPLAINT,atm outside payyanur pay railway station i am told it stopped working months ago beyond biza?
COMPLAINT,COMPLAINT,i have not given any request for the same why debit my account for gi without any request
COMPLAINT,COMPLAINT,when will sbi branch start responding to customer call i have been trying to reach on virar branch
COMPLAINT,REQUEST,getn cals frm ds numbr askin credt crd details sprd d wrd to?
COMPLAINT,COMPLAINT,email sent on oct but no reply hope u r not playing twitter twitter and doing time pass ?
COMPLAINT,COMPLAINT,my atm cum debit card was blocked without my knowledge can i get a phone number of the manager of cuffe parade branch
COMPLAINT,COMPLAINT,sorry very upset with the working of sbi banking system have been requesting authorities but all into deaf ears
